epoch 0, processed 0 samples, lr  0.0000010000 
Epoch: [0][0/640]	Data time 0.277(0.277)	Batch time 8.386(8.386)	Loss 25.0856(25.0856)	
Epoch: [18][440/640]	Data time 0.159(0.144)	Batch time 2.149(2.138)	Loss 1.1461(2.2155)	
Epoch: [18][460/640]	Data time 0.113(0.142)	Batch time 1.922(2.131)	Loss 2.4160(2.1913)	
Epoch: [18][480/640]	Data time 0.082(0.140)	Batch time 1.924(2.123)	Loss 0.8161(2.1757)	
Epoch: [18][500/640]	Data time 0.104(0.138)	Batch time 1.936(2.115)	Loss 2.8061(2.1819)	
Epoch: [18][520/640]	Data time 0.098(0.137)	Batch time 1.936(2.108)	Loss 2.2170(2.2175)	
Epoch: [18][540/640]	Data time 0.095(0.135)	Batch time 1.929(2.101)	Loss 0.7586(2.2113)	
Epoch: [18][560/640]	Data time 0.089(0.133)	Batch time 1.931(2.095)	Loss 3.3946(2.1935)	
Epoch: [18][580/640]	Data time 0.100(0.132)	Batch time 1.918(2.089)	Loss 2.9580(2.1783)	
Epoch: [18][600/640]	Data time 0.112(0.130)	Batch time 1.921(2.084)	Loss 2.8256(2.2127)	
Epoch: [18][620/640]	Data time 0.111(0.129)	Batch time 1.922(2.079)	Loss 2.2387(2.2180)	
epoch 18, processed 1440 samples, lr  0.0000010000 
Epoch: [18][0/40]	Data time 0.108(0.108)	Batch time 1.913(1.913)	Loss 1.2830(1.2830)	
Epoch: [18][20/40]	Data time 0.150(0.128)	Batch time 1.026(1.045)	Loss 1.5550(3.9384)	
epoch 19, processed 24320 samples, lr  0.0000010000 
Epoch: [19][0/640]	Data time 0.161(0.161)	Batch time 1.052(1.052)	Loss 0.8636(0.8636)	
Epoch: [19][20/640]	Data time 0.122(0.119)	Batch time 1.944(1.883)	Loss 3.8878(1.8067)	
Epoch: [19][40/640]	Data time 0.105(0.112)	Batch time 1.936(1.903)	Loss 0.6423(1.8528)	
Epoch: [19][60/640]	Data time 0.088(0.106)	Batch time 1.921(1.909)	Loss 20.6986(2.3252)	
Epoch: [19][80/640]	Data time 0.090(0.103)	Batch time 1.933(1.912)	Loss 2.1747(2.3870)	
Epoch: [19][100/640]	Data time 0.078(0.101)	Batch time 1.945(1.914)	Loss 1.2610(2.3390)	
Epoch: [19][120/640]	Data time 0.095(0.100)	Batch time 1.946(1.916)	Loss 1.8259(2.2744)	
Epoch: [19][140/640]	Data time 0.098(0.099)	Batch time 1.943(1.917)	Loss 2.3059(2.3012)	
Epoch: [19][160/640]	Data time 0.100(0.098)	Batch time 1.935(1.917)	Loss 1.2355(2.2264)	
Epoch: [19][180/640]	Data time 0.092(0.098)	Batch time 1.951(1.918)	Loss 3.9947(2.2237)	
Epoch: [19][200/640]	Data time 0.106(0.097)	Batch time 1.934(1.918)	Loss 4.5047(2.2644)	
Epoch: [19][220/640]	Data time 0.077(0.096)	Batch time 1.939(1.918)	Loss 1.8593(2.2361)	
Epoch: [19][240/640]	Data time 0.102(0.096)	Batch time 1.939(1.919)	Loss 2.9051(2.1997)	
Epoch: [19][260/640]	Data time 0.089(0.096)	Batch time 1.933(1.919)	Loss 1.1124(2.1789)	
Epoch: [19][280/640]	Data time 0.101(0.096)	Batch time 1.946(1.919)	Loss 1.5781(2.1732)	
Epoch: [19][300/640]	Data time 0.107(0.096)	Batch time 1.939(1.919)	Loss 1.7756(2.1700)	
Epoch: [19][320/640]	Data time 0.101(0.097)	Batch time 1.939(1.920)	Loss 2.6145(2.1586)	
Epoch: [19][340/640]	Data time 0.096(0.097)	Batch time 1.947(1.920)	Loss 1.1929(2.1414)	
Epoch: [19][360/640]	Data time 0.080(0.097)	Batch time 1.938(1.920)	Loss 2.3371(2.1387)	
Epoch: [19][380/640]	Data time 0.102(0.097)	Batch time 1.948(1.921)	Loss 1.4039(2.1214)	
Epoch: [19][400/640]	Data time 0.100(0.097)	Batch time 1.948(1.921)	Loss 2.4258(2.1196)	
Epoch: [19][420/640]	Data time 0.108(0.098)	Batch time 1.949(1.922)	Loss 4.8313(2.1123)	
Epoch: [19][440/640]	Data time 0.085(0.098)	Batch time 1.938(1.922)	Loss 0.9552(2.1086)	
Epoch: [19][460/640]	Data time 0.083(0.098)	Batch time 1.947(1.922)	Loss 1.1593(2.0961)	
Epoch: [19][480/640]	Data time 0.075(0.097)	Batch time 1.938(1.922)	Loss 2.5870(2.1423)	
Epoch: [19][500/640]	Data time 0.102(0.097)	Batch time 1.948(1.922)	Loss 2.8716(2.1365)	
Epoch: [19][520/640]	Data time 0.080(0.097)	Batch time 1.950(1.922)	Loss 2.5634(2.1356)	
Epoch: [19][540/640]	Data time 0.105(0.097)	Batch time 1.939(1.922)	Loss 4.1991(2.1345)	
Epoch: [19][560/640]	Data time 0.101(0.097)	Batch time 1.952(1.922)	Loss 1.4211(2.1871)	
Epoch: [19][580/640]	Data time 0.078(0.097)	Batch time 1.936(1.922)	Loss 0.7656(2.1669)	
Epoch: [19][600/640]	Data time 0.101(0.096)	Batch time 1.950(1.922)	Loss 1.5916(2.1616)	
Epoch: [19][620/640]	Data time 0.100(0.096)	Batch time 1.944(1.922)	Loss 1.8970(2.1593)	
epoch 19, processed 1520 samples, lr  0.0000010000 
Epoch: [19][0/40]	Data time 0.114(0.114)	Batch time 1.924(1.924)	Loss 1.2199(1.2199)	
Epoch: [19][20/40]	Data time 0.083(0.093)	Batch time 0.969(1.017)	Loss 4.8543(4.1301)	
epoch 20, processed 25600 samples, lr  0.0000010000 
Epoch: [20][0/640]	Data time 0.088(0.088)	Batch time 0.977(0.977)	Loss 1.7539(1.7539)	
Epoch: [20][20/640]	Data time 0.088(0.094)	Batch time 1.920(1.883)	Loss 2.0425(1.7173)	
Epoch: [20][40/640]	Data time 0.098(0.095)	Batch time 1.927(1.905)	Loss 0.5802(1.9036)	
Epoch: [20][60/640]	Data time 0.089(0.094)	Batch time 1.931(1.913)	Loss 0.5131(1.9347)	
Epoch: [20][80/640]	Data time 0.085(0.093)	Batch time 1.931(1.918)	Loss 4.4416(2.1175)	
Epoch: [20][100/640]	Data time 0.093(0.097)	Batch time 1.949(1.921)	Loss 3.0950(2.1321)	
Epoch: [20][120/640]	Data time 0.099(0.100)	Batch time 1.930(1.924)	Loss 0.6946(2.1282)	
Epoch: [20][140/640]	Data time 0.144(0.104)	Batch time 1.929(1.925)	Loss 3.1638(2.1038)	
Epoch: [20][160/640]	Data time 0.100(0.103)	Batch time 1.932(1.926)	Loss 1.5111(2.0968)	
Epoch: [20][180/640]	Data time 0.102(0.102)	Batch time 1.923(1.926)	Loss 1.6200(2.0772)	
Epoch: [20][200/640]	Data time 0.101(0.102)	Batch time 1.930(1.926)	Loss 2.1094(2.1663)	
Epoch: [20][220/640]	Data time 0.082(0.101)	Batch time 1.926(1.927)	Loss 2.5353(2.1520)	
Epoch: [20][240/640]	Data time 0.099(0.100)	Batch time 1.929(1.927)	Loss 2.2294(2.1266)	
Epoch: [20][260/640]	Data time 0.070(0.099)	Batch time 1.932(1.927)	Loss 0.8843(2.1209)	
Epoch: [20][280/640]	Data time 0.101(0.098)	Batch time 1.929(1.928)	Loss 2.7913(2.1264)	
Epoch: [20][300/640]	Data time 0.086(0.098)	Batch time 1.923(1.928)	Loss 8.0785(2.2081)	
Epoch: [20][320/640]	Data time 0.101(0.098)	Batch time 1.942(1.928)	Loss 4.0962(2.2238)	
Epoch: [20][340/640]	Data time 0.108(0.098)	Batch time 1.923(1.928)	Loss 1.4338(2.1956)	
Epoch: [20][360/640]	Data time 0.100(0.098)	Batch time 1.932(1.928)	Loss 0.7371(2.1871)	
Epoch: [20][380/640]	Data time 0.089(0.098)	Batch time 1.927(1.928)	Loss 1.1399(2.1663)	
Epoch: [20][400/640]	Data time 0.082(0.097)	Batch time 1.937(1.928)	Loss 1.2692(2.1669)	
Epoch: [20][420/640]	Data time 0.094(0.097)	Batch time 1.928(1.928)	Loss 3.6426(2.1643)	
Epoch: [20][440/640]	Data time 0.085(0.097)	Batch time 1.928(1.928)	Loss 1.4186(2.1683)	
Epoch: [20][460/640]	Data time 0.076(0.097)	Batch time 1.924(1.928)	Loss 3.2714(2.1763)	
Epoch: [20][480/640]	Data time 0.108(0.097)	Batch time 1.947(1.929)	Loss 2.3622(2.1748)	
Epoch: [20][500/640]	Data time 0.089(0.098)	Batch time 1.929(1.929)	Loss 2.3929(2.1566)	
Epoch: [20][520/640]	Data time 0.094(0.098)	Batch time 1.936(1.929)	Loss 3.1779(2.1470)	
Epoch: [20][540/640]	Data time 0.102(0.099)	Batch time 1.937(1.929)	Loss 2.8192(2.1741)	
Epoch: [20][560/640]	Data time 0.085(0.098)	Batch time 1.935(1.929)	Loss 1.0782(2.1580)	
Epoch: [20][580/640]	Data time 0.101(0.098)	Batch time 1.929(1.929)	Loss 2.0082(2.1523)	
Epoch: [20][600/640]	Data time 0.101(0.098)	Batch time 1.931(1.929)	Loss 1.5170(2.2110)	
Epoch: [20][620/640]	Data time 0.082(0.098)	Batch time 1.930(1.929)	Loss 1.6781(2.2052)	
epoch 20, processed 1600 samples, lr  0.0000010000 
Epoch: [20][0/40]	Data time 0.117(0.117)	Batch time 1.910(1.910)	Loss 7.0692(7.0692)	
Epoch: [20][20/40]	Data time 0.100(0.105)	Batch time 0.972(1.014)	Loss 0.5834(3.5929)	
epoch 21, processed 26880 samples, lr  0.0000010000 
Epoch: [21][0/640]	Data time 0.086(0.086)	Batch time 0.935(0.935)	Loss 1.6372(1.6372)	
Epoch: [21][20/640]	Data time 0.095(0.099)	Batch time 1.899(1.875)	Loss 0.9593(1.7621)	
Epoch: [21][40/640]	Data time 0.083(0.100)	Batch time 1.891(1.899)	Loss 0.9687(1.8750)	
Epoch: [21][60/640]	Data time 0.085(0.097)	Batch time 1.904(1.906)	Loss 0.6966(1.9735)	
Epoch: [21][80/640]	Data time 0.109(0.095)	Batch time 1.906(1.910)	Loss 4.7227(2.0114)	
Epoch: [21][100/640]	Data time 0.086(0.095)	Batch time 1.910(1.913)	Loss 0.6818(2.0114)	
Epoch: [21][120/640]	Data time 0.088(0.094)	Batch time 1.908(1.915)	Loss 1.5989(1.9706)	
Epoch: [21][140/640]	Data time 0.100(0.094)	Batch time 1.899(1.916)	Loss 1.1278(1.9295)	
Epoch: [21][160/640]	Data time 0.098(0.094)	Batch time 1.906(1.917)	Loss 0.7090(1.9036)	
Epoch: [21][180/640]	Data time 0.111(0.095)	Batch time 1.906(1.918)	Loss 3.0844(1.9174)	
Epoch: [21][200/640]	Data time 0.097(0.096)	Batch time 1.903(1.919)	Loss 2.3770(1.9188)	
Epoch: [21][220/640]	Data time 0.119(0.099)	Batch time 1.915(1.920)	Loss 1.0393(1.9168)	
Epoch: [21][240/640]	Data time 0.117(0.101)	Batch time 1.919(1.921)	Loss 3.5545(1.9310)	
Epoch: [21][260/640]	Data time 0.087(0.102)	Batch time 1.901(1.922)	Loss 2.2546(1.9517)	
Epoch: [21][280/640]	Data time 0.091(0.102)	Batch time 1.900(1.922)	Loss 1.3810(1.9297)	
Epoch: [21][300/640]	Data time 0.099(0.101)	Batch time 1.888(1.922)	Loss 1.3249(2.0639)	
Epoch: [21][320/640]	Data time 0.070(0.101)	Batch time 1.908(1.922)	Loss 3.2092(2.0504)	
Epoch: [21][340/640]	Data time 0.077(0.100)	Batch time 1.896(1.922)	Loss 1.9698(2.0736)	
Epoch: [21][360/640]	Data time 0.101(0.100)	Batch time 1.900(1.922)	Loss 1.7024(2.0598)	
Epoch: [21][380/640]	Data time 0.093(0.100)	Batch time 1.902(1.922)	Loss 1.2974(2.0687)	
Epoch: [21][400/640]	Data time 0.097(0.099)	Batch time 1.900(1.922)	Loss 0.7288(2.0699)	
Epoch: [21][420/640]	Data time 0.083(0.099)	Batch time 1.900(1.922)	Loss 2.2336(2.0845)	
Epoch: [21][440/640]	Data time 0.087(0.098)	Batch time 1.906(1.923)	Loss 2.0016(2.0750)	
Epoch: [21][460/640]	Data time 0.078(0.098)	Batch time 1.896(1.923)	Loss 3.9383(2.0923)	
Epoch: [21][480/640]	Data time 0.099(0.097)	Batch time 1.894(1.923)	Loss 0.8621(2.0860)	
Epoch: [21][500/640]	Data time 0.090(0.097)	Batch time 1.898(1.923)	Loss 3.8420(2.0867)	
Epoch: [21][520/640]	Data time 0.100(0.097)	Batch time 1.897(1.923)	Loss 5.3613(2.1228)	
Epoch: [21][540/640]	Data time 0.072(0.097)	Batch time 1.904(1.923)	Loss 1.2207(2.1642)	
Epoch: [21][560/640]	Data time 0.098(0.096)	Batch time 1.907(1.923)	Loss 1.5394(2.2016)	
Epoch: [21][580/640]	Data time 0.095(0.096)	Batch time 1.905(1.923)	Loss 2.7208(2.2379)	
Epoch: [21][600/640]	Data time 0.119(0.097)	Batch time 1.902(1.923)	Loss 5.6656(2.2376)	
Epoch: [21][620/640]	Data time 0.134(0.098)	Batch time 1.886(1.923)	Loss 0.9963(2.2575)	
epoch 21, processed 1680 samples, lr  0.0000010000 
Epoch: [21][0/40]	Data time 0.111(0.111)	Batch time 1.874(1.874)	Loss 2.6120(2.6120)	
Epoch: [21][20/40]	Data time 0.102(0.101)	Batch time 0.937(0.982)	Loss 0.6130(4.3170)	
epoch 22, processed 28160 samples, lr  0.0000010000 
Epoch: [22][0/640]	Data time 0.113(0.113)	Batch time 0.984(0.984)	Loss 2.8132(2.8132)	
Epoch: [22][20/640]	Data time 0.105(0.102)	Batch time 1.929(1.884)	Loss 1.4786(2.3638)	
Epoch: [22][40/640]	Data time 0.078(0.100)	Batch time 1.960(1.907)	Loss 2.2191(1.9676)	
Epoch: [22][60/640]	Data time 0.098(0.100)	Batch time 1.940(1.915)	Loss 3.2081(1.9734)	
Epoch: [22][80/640]	Data time 0.091(0.098)	Batch time 1.936(1.919)	Loss 0.5911(2.0729)	
Epoch: [22][100/640]	Data time 0.087(0.097)	Batch time 1.907(1.921)	Loss 0.7454(2.0554)	
Epoch: [22][120/640]	Data time 0.068(0.097)	Batch time 1.920(1.923)	Loss 1.0334(2.0879)	
Epoch: [22][140/640]	Data time 0.099(0.096)	Batch time 1.926(1.924)	Loss 3.7016(2.0759)	
Epoch: [22][160/640]	Data time 0.100(0.096)	Batch time 1.927(1.925)	Loss 2.5142(2.2138)	
Epoch: [22][180/640]	Data time 0.105(0.097)	Batch time 1.945(1.926)	Loss 0.6294(2.2681)	
Epoch: [22][200/640]	Data time 0.089(0.097)	Batch time 1.923(1.926)	Loss 0.4171(2.2362)	
Epoch: [22][220/640]	Data time 0.103(0.097)	Batch time 1.932(1.927)	Loss 1.2861(2.1877)	
Epoch: [22][240/640]	Data time 0.072(0.097)	Batch time 1.941(1.927)	Loss 1.7611(2.1603)	
Epoch: [22][260/640]	Data time 0.099(0.097)	Batch time 1.930(1.927)	Loss 2.1566(2.1349)	
Epoch: [22][280/640]	Data time 0.101(0.096)	Batch time 1.931(1.928)	Loss 3.6441(2.1325)	
Epoch: [22][300/640]	Data time 0.075(0.096)	Batch time 1.941(1.928)	Loss 4.6685(2.1788)	
Epoch: [22][320/640]	Data time 0.136(0.096)	Batch time 1.939(1.928)	Loss 1.6738(2.1563)	
Epoch: [22][340/640]	Data time 0.170(0.097)	Batch time 1.924(1.929)	Loss 0.8439(2.1463)	
Epoch: [22][360/640]	Data time 0.093(0.099)	Batch time 1.937(1.929)	Loss 0.6401(2.1262)	
Epoch: [22][380/640]	Data time 0.106(0.099)	Batch time 1.935(1.930)	Loss 3.0383(2.0983)	
Epoch: [22][400/640]	Data time 0.090(0.099)	Batch time 1.922(1.930)	Loss 0.6788(2.0657)	
Epoch: [22][420/640]	Data time 0.102(0.098)	Batch time 1.927(1.930)	Loss 1.3547(2.0545)	
Epoch: [22][440/640]	Data time 0.112(0.098)	Batch time 1.926(1.930)	Loss 3.6200(2.0555)	
Epoch: [22][460/640]	Data time 0.082(0.098)	Batch time 1.935(1.930)	Loss 1.9518(2.0739)	
Epoch: [22][480/640]	Data time 0.132(0.098)	Batch time 1.932(1.930)	Loss 2.7237(2.0725)	
Epoch: [22][500/640]	Data time 0.099(0.098)	Batch time 1.928(1.930)	Loss 1.3731(2.0552)	
Epoch: [22][520/640]	Data time 0.099(0.098)	Batch time 1.913(1.930)	Loss 2.2611(2.0553)	
Epoch: [22][540/640]	Data time 0.099(0.098)	Batch time 1.934(1.930)	Loss 1.1863(2.0487)	
Epoch: [22][560/640]	Data time 0.099(0.098)	Batch time 1.953(1.930)	Loss 2.6979(2.0663)	
Epoch: [22][580/640]	Data time 0.081(0.097)	Batch time 1.924(1.930)	Loss 2.3578(2.0588)	
Epoch: [22][600/640]	Data time 0.078(0.097)	Batch time 1.924(1.930)	Loss 1.0402(2.0565)	
Epoch: [22][620/640]	Data time 0.083(0.097)	Batch time 1.925(1.930)	Loss 7.2554(2.0670)	
epoch 22, processed 1760 samples, lr  0.0000010000 
Epoch: [22][0/40]	Data time 0.089(0.089)	Batch time 1.914(1.914)	Loss 1.9557(1.9557)	
Epoch: [22][20/40]	Data time 0.103(0.096)	Batch time 0.969(1.008)	Loss 0.5841(5.0437)	
epoch 23, processed 29440 samples, lr  0.0000010000 
Epoch: [23][0/640]	Data time 0.112(0.112)	Batch time 1.004(1.004)	Loss 8.1040(8.1040)	
Epoch: [23][20/640]	Data time 0.095(0.092)	Batch time 1.941(1.879)	Loss 3.9811(2.4763)	
Epoch: [23][40/640]	Data time 0.106(0.091)	Batch time 2.001(1.903)	Loss 1.2742(2.2077)	
Epoch: [23][60/640]	Data time 0.102(0.103)	Batch time 1.954(1.912)	Loss 0.6516(2.1184)	
Epoch: [23][80/640]	Data time 0.145(0.106)	Batch time 1.932(1.916)	Loss 0.7162(1.9444)	
Epoch: [23][100/640]	Data time 0.092(0.108)	Batch time 1.949(1.918)	Loss 1.0070(1.9099)	
Epoch: [23][120/640]	Data time 0.093(0.105)	Batch time 1.949(1.919)	Loss 1.9494(1.8757)	
Epoch: [23][140/640]	Data time 0.099(0.103)	Batch time 1.931(1.920)	Loss 1.6619(1.8908)	
Epoch: [23][160/640]	Data time 0.084(0.102)	Batch time 1.944(1.921)	Loss 3.4597(1.8609)	
Epoch: [23][180/640]	Data time 0.103(0.101)	Batch time 1.935(1.921)	Loss 0.8808(1.8490)	
Epoch: [23][200/640]	Data time 0.083(0.100)	Batch time 1.935(1.921)	Loss 1.1239(1.8707)	
Epoch: [23][220/640]	Data time 0.094(0.099)	Batch time 1.950(1.922)	Loss 2.3964(1.8669)	
Epoch: [23][240/640]	Data time 0.084(0.099)	Batch time 1.947(1.922)	Loss 2.2736(2.0308)	
Epoch: [23][260/640]	Data time 0.089(0.098)	Batch time 1.926(1.922)	Loss 3.1515(2.2117)	
Epoch: [23][280/640]	Data time 0.088(0.098)	Batch time 1.959(1.923)	Loss 2.6392(2.2183)	
Epoch: [23][300/640]	Data time 0.101(0.098)	Batch time 1.937(1.923)	Loss 1.2104(2.1993)	
Epoch: [23][320/640]	Data time 0.092(0.098)	Batch time 1.949(1.923)	Loss 1.7784(2.1900)	
Epoch: [23][340/640]	Data time 0.092(0.098)	Batch time 1.944(1.923)	Loss 3.7560(2.1873)	
Epoch: [23][360/640]	Data time 0.101(0.098)	Batch time 1.943(1.923)	Loss 1.6528(2.1740)	
Epoch: [23][380/640]	Data time 0.110(0.098)	Batch time 1.945(1.923)	Loss 0.8048(2.1335)	
Epoch: [23][400/640]	Data time 0.080(0.098)	Batch time 1.940(1.923)	Loss 1.1215(2.1345)	
Epoch: [23][420/640]	Data time 0.091(0.098)	Batch time 1.952(1.924)	Loss 20.3192(2.1990)	
Epoch: [23][440/640]	Data time 0.101(0.098)	Batch time 1.948(1.924)	Loss 3.3321(2.1816)	
Epoch: [23][460/640]	Data time 0.146(0.100)	Batch time 1.959(1.924)	Loss 1.3852(2.1682)	
Epoch: [23][480/640]	Data time 0.103(0.101)	Batch time 1.938(1.924)	Loss 2.2887(2.1672)	
Epoch: [23][500/640]	Data time 0.098(0.100)	Batch time 1.932(1.924)	Loss 0.8223(2.1547)	
Epoch: [23][520/640]	Data time 0.071(0.100)	Batch time 1.950(1.925)	Loss 2.1345(2.1586)	
Epoch: [23][540/640]	Data time 0.087(0.100)	Batch time 1.952(1.925)	Loss 1.0197(2.1517)	
Epoch: [23][560/640]	Data time 0.098(0.100)	Batch time 1.949(1.925)	Loss 1.5283(2.1326)	
Epoch: [23][580/640]	Data time 0.101(0.100)	Batch time 1.935(1.925)	Loss 2.1959(2.1189)	
Epoch: [23][600/640]	Data time 0.093(0.100)	Batch time 1.939(1.925)	Loss 1.8291(2.1117)	
Epoch: [23][620/640]	Data time 0.099(0.099)	Batch time 1.952(1.925)	Loss 3.0028(2.1002)	
epoch 23, processed 1840 samples, lr  0.0000010000 
Epoch: [23][0/40]	Data time 0.114(0.114)	Batch time 1.935(1.935)	Loss 2.5063(2.5063)	
Epoch: [23][20/40]	Data time 0.080(0.095)	Batch time 0.959(1.020)	Loss 1.6273(2.3395)	
epoch 24, processed 30720 samples, lr  0.0000010000 
Epoch: [24][0/640]	Data time 0.111(0.111)	Batch time 0.988(0.988)	Loss 0.9885(0.9885)	
Epoch: [24][20/640]	Data time 0.077(0.088)	Batch time 1.935(1.884)	Loss 1.9128(2.6966)	
Epoch: [24][40/640]	Data time 0.100(0.092)	Batch time 1.928(1.905)	Loss 0.7718(2.3856)	
Epoch: [24][60/640]	Data time 0.081(0.092)	Batch time 1.925(1.914)	Loss 0.7323(2.1500)	
Epoch: [24][80/640]	Data time 0.079(0.092)	Batch time 1.931(1.918)	Loss 1.7986(2.0091)	
Epoch: [24][100/640]	Data time 0.090(0.092)	Batch time 1.930(1.921)	Loss 2.3052(1.9915)	
Epoch: [24][120/640]	Data time 0.082(0.092)	Batch time 1.929(1.922)	Loss 2.2552(1.9338)	
Epoch: [24][140/640]	Data time 0.088(0.092)	Batch time 1.942(1.924)	Loss 2.3856(1.8981)	
Epoch: [24][160/640]	Data time 0.177(0.092)	Batch time 1.924(1.925)	Loss 3.2793(1.9184)	
Epoch: [24][180/640]	Data time 0.077(0.096)	Batch time 1.927(1.926)	Loss 1.2230(1.8729)	
Epoch: [24][200/640]	Data time 0.154(0.098)	Batch time 1.936(1.927)	Loss 1.5977(1.8893)	
Epoch: [24][220/640]	Data time 0.100(0.099)	Batch time 1.925(1.927)	Loss 1.1055(1.8381)	
Epoch: [24][240/640]	Data time 0.098(0.099)	Batch time 1.917(1.928)	Loss 0.7999(1.8230)	
Epoch: [24][260/640]	Data time 0.100(0.099)	Batch time 1.933(1.928)	Loss 0.7501(1.9185)	
Epoch: [24][280/640]	Data time 0.088(0.099)	Batch time 1.924(1.928)	Loss 1.8621(1.9118)	
Epoch: [24][300/640]	Data time 0.100(0.098)	Batch time 1.921(1.928)	Loss 6.0140(1.9042)	
Epoch: [24][320/640]	Data time 0.075(0.098)	Batch time 1.929(1.928)	Loss 3.4207(1.8900)	
Epoch: [24][340/640]	Data time 0.098(0.098)	Batch time 1.916(1.928)	Loss 1.9008(1.9496)	
Epoch: [24][360/640]	Data time 0.096(0.098)	Batch time 1.930(1.929)	Loss 2.5530(1.9390)	
Epoch: [24][380/640]	Data time 0.086(0.098)	Batch time 1.926(1.929)	Loss 1.7781(1.9282)	
Epoch: [24][400/640]	Data time 0.088(0.097)	Batch time 1.927(1.929)	Loss 0.6541(1.9090)	
Epoch: [24][420/640]	Data time 0.098(0.097)	Batch time 1.926(1.929)	Loss 1.5367(1.9113)	
Epoch: [24][440/640]	Data time 0.085(0.097)	Batch time 1.935(1.929)	Loss 3.9802(1.9070)	
Epoch: [24][460/640]	Data time 0.099(0.097)	Batch time 1.933(1.929)	Loss 0.7914(1.9105)	
Epoch: [24][480/640]	Data time 0.089(0.096)	Batch time 1.936(1.929)	Loss 1.3419(1.9027)	
Epoch: [24][500/640]	Data time 0.078(0.096)	Batch time 1.930(1.929)	Loss 2.0109(1.8979)	
Epoch: [24][520/640]	Data time 0.099(0.096)	Batch time 1.931(1.929)	Loss 2.6299(1.9381)	
Epoch: [24][540/640]	Data time 0.109(0.096)	Batch time 1.933(1.929)	Loss 3.3456(1.9348)	
Epoch: [24][560/640]	Data time 0.137(0.097)	Batch time 1.935(1.930)	Loss 6.0791(1.9352)	
Epoch: [24][580/640]	Data time 0.164(0.098)	Batch time 1.925(1.930)	Loss 1.1409(1.9344)	
Epoch: [24][600/640]	Data time 0.102(0.099)	Batch time 1.930(1.930)	Loss 2.0436(1.9435)	
Epoch: [24][620/640]	Data time 0.087(0.099)	Batch time 1.949(1.930)	Loss 2.8431(1.9404)	
epoch 24, processed 1920 samples, lr  0.0000010000 
Epoch: [24][0/40]	Data time 0.111(0.111)	Batch time 1.916(1.916)	Loss 0.4163(0.4163)	
Epoch: [24][20/40]	Data time 0.114(0.102)	Batch time 0.980(1.013)	Loss 4.3051(3.2817)	
epoch 25, processed 32000 samples, lr  0.0000010000 
Epoch: [25][0/640]	Data time 0.132(0.132)	Batch time 0.982(0.982)	Loss 1.1077(1.1077)	
Epoch: [25][20/640]	Data time 0.107(0.101)	Batch time 1.901(1.879)	Loss 2.4473(1.7516)	
Epoch: [25][40/640]	Data time 0.092(0.099)	Batch time 1.913(1.901)	Loss 1.5142(1.7317)	
Epoch: [25][60/640]	Data time 0.095(0.099)	Batch time 1.899(1.909)	Loss 1.9355(1.7749)	
Epoch: [25][80/640]	Data time 0.076(0.099)	Batch time 1.906(1.913)	Loss 1.3652(2.0091)	
Epoch: [25][100/640]	Data time 0.110(0.099)	Batch time 1.905(1.915)	Loss 4.0619(2.0300)	
Epoch: [25][120/640]	Data time 0.098(0.099)	Batch time 1.897(1.917)	Loss 1.4531(2.0123)	
Epoch: [25][140/640]	Data time 0.103(0.099)	Batch time 1.900(1.918)	Loss 0.7007(1.9714)	
Epoch: [25][160/640]	Data time 0.098(0.099)	Batch time 1.898(1.919)	Loss 1.0398(1.9675)	
Epoch: [25][180/640]	Data time 0.103(0.099)	Batch time 1.903(1.920)	Loss 2.5170(1.9501)	
Epoch: [25][200/640]	Data time 0.088(0.098)	Batch time 1.908(1.920)	Loss 1.4267(2.0306)	
Epoch: [25][220/640]	Data time 0.109(0.098)	Batch time 1.898(1.920)	Loss 1.2087(2.0023)	
Epoch: [25][240/640]	Data time 0.084(0.097)	Batch time 1.901(1.921)	Loss 2.3509(1.9534)	
Epoch: [25][260/640]	Data time 0.073(0.097)	Batch time 1.902(1.921)	Loss 2.1121(2.1278)	
Epoch: [25][280/640]	Data time 0.153(0.098)	Batch time 1.899(1.922)	Loss 1.7794(2.1083)	
Epoch: [25][300/640]	Data time 0.099(0.100)	Batch time 1.922(1.922)	Loss 3.0662(2.0890)	
Epoch: [25][320/640]	Data time 0.093(0.101)	Batch time 1.903(1.922)	Loss 2.4222(2.0571)	
Epoch: [25][340/640]	Data time 0.077(0.100)	Batch time 1.891(1.922)	Loss 0.8079(2.0435)	
Epoch: [25][360/640]	Data time 0.072(0.100)	Batch time 1.895(1.922)	Loss 3.0173(2.0373)	
Epoch: [25][380/640]	Data time 0.093(0.100)	Batch time 1.907(1.922)	Loss 0.7019(2.0275)	
Epoch: [25][400/640]	Data time 0.077(0.099)	Batch time 1.910(1.922)	Loss 2.1595(2.0124)	
Epoch: [25][420/640]	Data time 0.089(0.099)	Batch time 1.893(1.922)	Loss 2.9590(1.9894)	
Epoch: [25][440/640]	Data time 0.087(0.099)	Batch time 1.892(1.922)	Loss 1.5857(1.9811)	
Epoch: [25][460/640]	Data time 0.073(0.098)	Batch time 1.901(1.922)	Loss 0.5883(1.9901)	
Epoch: [25][480/640]	Data time 0.078(0.097)	Batch time 1.904(1.922)	Loss 2.0997(1.9902)	
Epoch: [25][500/640]	Data time 0.071(0.097)	Batch time 1.894(1.922)	Loss 2.2985(1.9731)	
